facility_id,aspen_facid,status,certification_type,county,fips_county_code,participation_date,approval_date,type_of_care,critical_access,facility_name,address,city,zip,latitude,longitude,contact_email,contact_phone,num_beds,in_psps_zone,in_fire_zone,in_earthquake_zone,proximity_to_dispatch_center,outage_likelihood_score,google_map_link
220001000,CA070000018,OPEN,LICENSED AND CERTIFIED,SANTA CLARA,6085,26298.0,,,,LOS ALTOS SUB-ACUTE AND REHABILITATION CENTER,809 FREMONT AVE,LOS ALTOS,94024,37.356462,-122.091237,LOSALTOSREGULATORY@COVENANTCARE.COM,(650) 941-5255,152,,,,,,"https://www.google.com/maps/search/?api=1&query=37.356462,-122.091237"
220001002,CA220001002,OPEN,LICENSED ONLY,SANTA CLARA,6085,,,CCRC,,CHANNING HOUSE,850 WEBSTER ST,PALO ALTO,94301,37.446633,-122.1537015,RBEKKEDAHL@CHANNINGHOUSE.ORG,(650) 324-7596,26,,,,,,"https://www.google.com/maps/search/?api=1&query=37.446633,-122.1537015"
220001009,CA070000081,OPEN,LICENSED AND CERTIFIED,SANTA CLARA,6085,25739.0,45490.0,,,CUPERTINO HEALTHCARE & WELLNESS CENTER,22590 VOSS AVE,CUPERTINO,95014,37.317393,-122.06943,ADMINISTRATOR@CUPERTINOHC.COM,(408) 253-9034,170,,,,,,"https://www.google.com/maps/search/?api=1&query=37.317393,-122.06943"
220001016,CA070000017,OPEN,LICENSED AND CERTIFIED,SANTA CLARA,6085,24473.0,45504.0,,,MOUNTAIN VIEW HEALTHCARE CENTER,2530 SOLACE PL,MOUNTAIN VIEW,94040,37.366416,-122.0801265,RYANMACK11@GMAIL.COM,(530) 306-1066,131,,,,,,"https://www.google.com/maps/search/?api=1&query=37.366416,-122.0801265"
220001018,CA070000025,OPEN,LICENSED AND CERTIFIED,SANTA CLARA,6085,25328.0,45467.0,,,SANTA CLARA POST ACUTE,991 CLYDE AVE,SANTA CLARA,95054,37.389834,-121.951701,ADMINISTRATOR@SANTACLARAPOSTACUTE.COM,(510) 688-5669,201,,,,,,"https://www.google.com/maps/search/?api=1&query=37.389834,-121.951701"
220001020,CA070000064,OPEN,LICENSED AND CERTIFIED,SANTA CLARA,6085,24473.0,45349.0,,,IDYLWOOD CARE CENTER,1002 W FREMONT AVE,SUNNYVALE,94087,37.351206,-122.0559615,SHAKIRA.DALAL@CBHI.NET,(408) 739-2383,185,,,,,,"https://www.google.com/maps/search/?api=1&query=37.351206,-122.0559615"
220001024,CA070000013,OPEN,LICENSED AND CERTIFIED,SANTA CLARA,6085,25477.0,45362.0,,,MISSION SKILLED NURSING & SUBACUTE CENTER,410 N WINCHESTER BLVD,SANTA CLARA,95050,37.334322,-121.950909,MISSIONREG@COVENANTCARE.COM,(408) 248-3736,133,,,,,,"https://www.google.com/maps/search/?api=1&query=37.334322,-121.950909"
220001027,CA070000077,OPEN,LICENSED AND CERTIFIED,SANTA CLARA,6085,32448.0,45688.0,CCRC,,SARATOGA RETIREMENT COMMUNITY HEALTH CENTER,14500 FRUITVALE AVE,SARATOGA,95070,37.256994,-122.0084685,SNARASIMHAN@RETIREMENT.ORG,(408) 741-7100,94,,,,,,"https://www.google.com/maps/search/?api=1&query=37.256994,-122.0084685"
220001030,CA070000007,OPEN,LICENSED AND CERTIFIED,SANTA CLARA,6085,24473.0,45674.0,,,THE VILLAS AT SARATOGA SKILLED NURSING AND ASSISTED LIVING,20400 SARATOGA LOS GATOS RD,SARATOGA,95070,37.256985,-122.0308785,RTUCKER@KALESTAHC.COM,(408) 741-2950,85,,,,,,"https://www.google.com/maps/search/?api=1&query=37.256985,-122.0308785"
220001032,CA070000010,OPEN,LICENSED AND CERTIFIED,SANTA CLARA,6085,24473.0,45436.0,CCRC,,THE TERRACES AT LOS ALTOS HEALTH FACILITY,373 PINE LN,LOS ALTOS,94022,37.392741,-122.123241,SAMMI.NUTTALL@HUMANGOOD.ORG,(650) 209-3500,30,,,,,,"https://www.google.com/maps/search/?api=1&query=37.392741,-122.123241"
220001039,CA070000090,OPEN,LICENSED AND CERTIFIED,SANTA CLARA,6085,32690.0,45352.0,CCRC,,SUNNY VIEW MANOR,22445 CUPERTINO RD,CUPERTINO,95014,37.323945,-122.0670135,JDEVINE@FRONTPORCH.NET,(818) 254-4142,48,,,,,,"https://www.google.com/maps/search/?api=1&query=37.323945,-122.0670135"
220001041,CA220001041,OPEN,LICENSED AND CERTIFIED,SANTA CLARA,6085,37382.0,45628.0,,,SUNNYVALE POST-ACUTE CENTER,1291 S BERNARDO AVE,SUNNYVALE,94087,37.35288,-122.060061,JOHN.BENNETT@SUNNYVALEPA.COM,(408) 245-8070,99,,,,,,"https://www.google.com/maps/search/?api=1&query=37.35288,-122.060061"
220001046,CA070000079,OPEN,LICENSED AND CERTIFIED,SANTA CLARA,6085,26229.0,45404.0,,,PALO ALTO SUB-ACUTE AND REHABILITATION CENTER,911 BRYANT ST,PALO ALTO,94301,37.442754,-122.1559965,PALOALTOREG@COVENANTCARE.COM,(650) 327-0511,66,,,,,,"https://www.google.com/maps/search/?api=1&query=37.442754,-122.1559965"
220001048,CA070000087,OPEN,LICENSED AND CERTIFIED,SANTA CLARA,6085,31243.0,45546.0,SUBACUTE - PEDIATRIC,,CHILDREN'S HEALTHCARE ORGANIZATION OF NORTHERN CALIFORNIA - SARATOGA PEDIATRIC SUBACUTE,13425 SOUSA LN,SARATOGA,95070,37.273104,-121.99617,SAM.STUKOV@CHONC.ORG,(408) 340-1564,37,,,,,,"https://www.google.com/maps/search/?api=1&query=37.273104,-121.99617"
220001051,CA220001051,OPEN,LICENSED AND CERTIFIED,SANTA CLARA,6085,37385.0,45414.0,,,CEDAR CREST NURSING AND REHABILITATION CENTER,797 E FREMONT AVE,SUNNYVALE,94087,37.352943,-122.018337,JAVIERPADILLA@LIFEGEN.NET,(408) 738-4880,99,,,,,,"https://www.google.com/maps/search/?api=1&query=37.352943,-122.018337"
220001054,CA070000054,OPEN,LICENSED AND CERTIFIED,SANTA CLARA,6085,28856.0,45267.0,,,GRANT CUESTA SUB-ACUTE AND REHABILITATION CENTER,1949 GRANT RD,MOUNTAIN VIEW,94040,37.373517,-122.0768325,GRANTCUESTAREG@COVENANTCARE.COM,(650) 968-2990,102,,,,,,"https://www.google.com/maps/search/?api=1&query=37.373517,-122.0768325"
220001058,CA070000005,OPEN,LICENSED AND CERTIFIED,SANTA CLARA,6085,31658.0,45443.0,,,VILLA SIENA,1855 MIRAMONTE AVE,MOUNTAIN VIEW,94040,37.370664,-122.0859135,CBERNARD@VILLA-SIENA.ORG,(650) 961-6484,30,,,,,,"https://www.google.com/maps/search/?api=1&query=37.370664,-122.0859135"
220001063,CA070000008,OPEN,LICENSED AND CERTIFIED,SANTA CLARA,6085,30475.0,45716.0,CCRC,,WEBSTER HOUSE,437 WEBSTER ST,PALO ALTO,94301,37.450035,-122.15826,TSELLECK@FRONTPORCH.NET,(650) 328-3300,145,,,,,,"https://www.google.com/maps/search/?api=1&query=37.450035,-122.15826"
220001076,CA070000681,OPEN,LICENSED AND CERTIFIED,SANTA CLARA,6085,33241.0,45659.0,,,SUNNYVALE GARDENS POST ACUTE,1150 TILTON DR,SUNNYVALE,94087,37.356264,-122.033052,ROBERT.PIERCE@SUNNYVALEPA.COM,(408) 735-7200,140,,,,,,"https://www.google.com/maps/search/?api=1&query=37.356264,-122.033052"
220001079,CA070000764,OPEN,LICENSED AND CERTIFIED,SANTA CLARA,6085,33848.0,45534.0,CCRC,,HEALTH CARE CTR AT THE FORUM AT RANCHO SAN ANTONIO,23600 VIA ESPLENDOR,CUPERTINO,95014,37.338228,-122.088492,MARKNELSON@THEFORUMRSA.COM,(650) 944-0200,48,,,,,,"https://www.google.com/maps/search/?api=1&query=37.338228,-122.088492"
230000023,CA230000023,OPEN,LICENSED AND CERTIFIED,SHASTA,6089,30112.0,45673.0,,,OAK RIVER REHAB,3300 FRANKLIN ST,ANDERSON,96007,40.44762,-122.3114265,GREG.HOLLINGSWORTH@OAKRIVER-REHAB.COM,(530) 365-0025,143,,,,,,"https://www.google.com/maps/search/?api=1&query=40.44762,-122.3114265"
230000024,CA230000024,OPEN,LICENSED AND CERTIFIED,SHASTA,6089,26298.0,45666.0,,,REDDING POST ACUTE,1836 GOLD ST,REDDING,96001,40.578894,-122.39478,METTE@WESTHARBORHC.COM,(530) 241-6756,89,,,,,,"https://www.google.com/maps/search/?api=1&query=40.578894,-122.39478"
230000025,CA230000025,OPEN,LICENSED AND CERTIFIED,BUTTE,6007,26299.0,,,,CHICO TERRACE CARE CENTER,188 COHASSET LN,CHICO,95926,39.750435,-121.8527505,ADMINISTRATOR@WINDSORCHICOCARECENTER.COM,(530) 343-6084,76,,,,,,"https://www.google.com/maps/search/?api=1&query=39.750435,-121.8527505"
230000027,CA230000027,OPEN,LICENSED AND CERTIFIED,TEHAMA,6103,28468.0,45573.0,,,SHASTA VIEW CARE CENTER,1795 WALNUT ST,RED BLUFF,96080,40.169142,-122.252958,ADMINISTRATOR@SHASTACARECENTER.ORG,(530) 527-2046,55,,,,,,"https://www.google.com/maps/search/?api=1&query=40.169142,-122.252958"
230000028,CA230000028,OPEN,LICENSED AND CERTIFIED,TEHAMA,6103,26063.0,45701.0,,,RED BLUFF HEALTH CARE CENTER,555 LUTHER RD,RED BLUFF,96080,40.160394,-122.231979,RUSS@RBHC.BIZ,(530) 527-6232,58,,,,,,"https://www.google.com/maps/search/?api=1&query=40.160394,-122.231979"
230000029,CA230000029,OPEN,LICENSED AND CERTIFIED,BUTTE,6007,28703.0,45729.0,,,AUTUMN CREEK POST ACUTE,587 RIO LINDO AVE,CHICO,95926,39.754287,-121.849038,ADMINISTRATOR@WINDSORCHICOCREEKRE.COM,(530) 345-1306,184,,,,,,"https://www.google.com/maps/search/?api=1&query=39.754287,-121.849038"
230000030,CA230000030,OPEN,LICENSED AND CERTIFIED,SHASTA,6089,26666.0,45638.0,,,"RIVER VALLEY HEALTHCARE & WELLNESS CENTRE, LP",2490 COURT ST,REDDING,96001,40.573107,-122.3930655,ADMINISTRATOR@WINDSORREDDINGCC.COM,(530) 246-0600,113,,,,,,"https://www.google.com/maps/search/?api=1&query=40.573107,-122.3930655"
230000036,CA230000036,OPEN,LICENSED AND CERTIFIED,BUTTE,6007,24518.0,,,,OAKWOOD HEALTHCARE CENTER,375 COHASSET RD,CHICO,95926,39.751101,-121.8491775,ADMINISTRATOR@RIVERSIDECONVALESCENT.COM,(530) 343-5595,99,,,,,,"https://www.google.com/maps/search/?api=1&query=39.751101,-121.8491775"
230000037,CA230000037,OPEN,LICENSED AND CERTIFIED,BUTTE,6007,29342.0,,,,FEATHER RIVER CARE CENTER,1 GILMORE LN,OROVILLE,95966,39.508173,-121.5405855,ADMINISTRATOR@FEATHERCARECENTER.ORG,(619) 517-4196,50,,,,,,"https://www.google.com/maps/search/?api=1&query=39.508173,-121.5405855"
230000038,CA230000038,OPEN,LICENSED AND CERTIFIED,SHASTA,6089,25763.0,45615.0,,,MARQUIS CARE AT SHASTA,3550 CHURN CREEK RD,REDDING,96002,40.555314,-122.3536275,RMHERVAGAULT@MARQUISCOMPANIES.COM,(605) 881-5003,180,,,,,,"https://www.google.com/maps/search/?api=1&query=40.555314,-122.3536275"
230000039,CA230000039,OPEN,LICENSED AND CERTIFIED,LASSEN,6035,25882.0,45615.0,,,LASSEN NURSING & REHABILITATION CENTER,2005 RIVER ST,SUSANVILLE,96130,40.412772,-120.645369,LORRIE.FITZGERALD@LASSENNRC.COM,(530) 257-5341,96,,,,,,"https://www.google.com/maps/search/?api=1&query=40.412772,-120.645369"
230000043,CA230000043,OPEN,LICENSED AND CERTIFIED,SISKIYOU,6093,24667.0,,,,SHASTA VIEW ESTATES,445 PARK ST,WEED,96094,41.426181,-122.3856,SVENHA@DAKAVIA.COM,(530) 938-4429,59,,,,,,"https://www.google.com/maps/search/?api=1&query=41.426181,-122.3856"
230000044,CA230000044,OPEN,LICENSED AND CERTIFIED,GLENN,6021,30225.0,45428.0,,,WILLOWS POST ACUTE,320 N CRAWFORD ST,WILLOWS,95988,39.523644,-122.2056585,ADMINISTRATOR@WILLOWSCENTER.COM,(530) 934-2834,79,,,,,,"https://www.google.com/maps/search/?api=1&query=39.523644,-122.2056585"
230000144,CA230000144,OPEN,LICENSED AND CERTIFIED,MODOC,6049,31517.0,45440.0,,,SURPRISE VALLEY COMMUNITY HOSPITAL D/P SNF,741 N MAIN ST,CEDARVILLE,96104,41.53220686,-120.1718479,,(530) 279-6111,22,,,,,,"https://www.google.com/maps/search/?api=1&query=41.53220686,-120.1718479"
230000187,CA230000187,OPEN,LICENSED AND CERTIFIED,SHASTA,6089,26976.0,45448.0,,,MAYERS MEMORIAL HOSPITAL D/P SNF,43563 STATE HIGHWAY 299 E,FALL RIVER MILLS,96028,41.02335,-121.424553,LWARD@MAYERSMEMORIAL.COM,(530) 336-5511,99,,,,,,"https://www.google.com/maps/search/?api=1&query=41.02335,-121.424553"
230000197,CA23000197,OPEN,LICENSED AND CERTIFIED,TRINITY,6105,43004.0,45523.0,,,TRINITY HOSPITAL SKILLED NURSING FACILITY,60 EASTER AVENUE,WEAVERVILLE,96093,40.738383,-122.939649,,(530) 623-5541,13,,,,,,"https://www.google.com/maps/search/?api=1&query=40.738383,-122.939649"
230000221,CA230000221,OPEN,LICENSED AND CERTIFIED,BUTTE,6007,32031.0,45687.0,,,OROVILLE HOSPITAL POST-ACUTE CENTER,1000 EXECUTIVE PKWY,OROVILLE,95966,39.506373,-121.5391545,JMICELI@OROHOSP.COM,(530) 533-7335,126,,,,,,"https://www.google.com/maps/search/?api=1&query=39.506373,-121.5391545"
230000227,CA230000227,OPEN,LICENSED AND CERTIFIED,PLUMAS,6063,27973.0,45629.0,,,SENECA DISTRICT HOSPITAL D/P SNF,130 BRENTWOOD DR,CHESTER,96020,40.3054898,-121.2339818,JMAHLOCH@SENECAHOSPITAL.ORG,(530) 258-2169,16,,,,,,"https://www.google.com/maps/search/?api=1&query=40.3054898,-121.2339818"
230000247,CA230000247,OPEN,LICENSED AND CERTIFIED,SHASTA,6089,32178.0,45490.0,"STP, 99 BEDS",,CRESTWOOD WELLNESS AND RECOVERY CENTER,3062 CHURN CREEK RD,REDDING,96002,40.562577,-122.3537535,LEANNE.OSTERN@CBHI.NET,(530) 221-0976,99,,,,,,"https://www.google.com/maps/search/?api=1&query=40.562577,-122.3537535"
230000255,CA230000255,OPEN,LICENSED AND CERTIFIED,BUTTE,6007,32197.0,,,,ARBOR POST ACUTE,1200 SPRINGFIELD DR,CHICO,95928,39.733533,-121.8040965,JESSICA.JOHNSON3@ARBORPA.COM,(530) 342-4885,144,,,,,,"https://www.google.com/maps/search/?api=1&query=39.733533,-121.8040965"
230000275,CA230000275,OPEN,LICENSED AND CERTIFIED,SUTTER,6101,24959.0,45582.0,,,YUBA CITY POST ACUTE,1220 PLUMAS ST,YUBA CITY,95991,39.146283,-121.6191015,JORIN.LARSEN@AUBURNOAKSCC.COM,(530) 671-0550,59,,,,,,"https://www.google.com/maps/search/?api=1&query=39.146283,-121.6191015"
230000276,CA230000276,OPEN,LICENSED AND CERTIFIED,NEVADA,6057,26835.0,45301.0,,,GOLDEN EMPIRE,121 DORSEY DR,GRASS VALLEY,95945,39.22893,-121.044672,PANDERSON@GOLDENEMPIRESNF.COM,(530) 273-1316,148,,,,,,"https://www.google.com/maps/search/?api=1&query=39.22893,-121.044672"
230000277,CA230000277,OPEN,LICENSED AND CERTIFIED,NEVADA,6057,24473.0,44939.0,,,WOLF CREEK CARE CENTER,107 CATHERINE LN,GRASS VALLEY,95945,39.229902,-121.0479615,KEITH.GILBERT@WOLFCREEKCC.COM,(530) 273-4447,59,,,,,,"https://www.google.com/maps/search/?api=1&query=39.229902,-121.0479615"
230000278,CA230000278,OPEN,LICENSED AND CERTIFIED,YUBA,6115,35376.0,45310.0,,,MARYSVILLE POST-ACUTE,1617 RAMIREZ ST,MARYSVILLE,95901,39.15387,-121.5825795,CAMERON.COMER@MARYSVILLEPOSTACUTE.COM,(530) 742-7311,86,,,,,,"https://www.google.com/maps/search/?api=1&query=39.15387,-121.5825795"
230000279,CA230000279,OPEN,LICENSED AND CERTIFIED,NEVADA,6057,32048.0,44894.0,,,CRYSTAL RIDGE CARE CENTER,396 DORSEY DR,GRASS VALLEY,95945,39.227589,-121.035438,DAENEN.MERRILL@CRYSTALRIDGECARES.COM,(530) 272-2273,99,,,,,,"https://www.google.com/maps/search/?api=1&query=39.227589,-121.035438"
230000282,CA230000282,OPEN,LICENSED AND CERTIFIED,NEVADA,6057,24839.0,45120.0,,,GRASS VALLEY HEALTHCARE CENTER,355 JOERSCHKE DR,GRASS VALLEY,95945,39.230793,-121.0427595,ADMINISTRATOR@SHMREHAB.COM,(530) 273-7247,86,,,,,,"https://www.google.com/maps/search/?api=1&query=39.230793,-121.0427595"
230000283,CA230000283,OPEN,LICENSED AND CERTIFIED,COLUSA,6011,31199.0,45649.0,,,ALMOND VIEW CARE CENTER,1224 E STREET,WILLIAMS,95987,39.152817,-122.1571215,ADMINISTRATOR@ALMONDCARECENTER.ORG,(530) 473-5321,99,,,,,,"https://www.google.com/maps/search/?api=1&query=39.152817,-122.1571215"
230000284,CA230000284,OPEN,LICENSED AND CERTIFIED,SUTTER,6101,26542.0,45600.0,,,BRIDGEVIEW POST ACUTE,521 LOREL WAY,YUBA CITY,95991,39.155724,-121.620618,DAN@WESTHARBORHC.COM,(530) 674-9140,130,,,,,,"https://www.google.com/maps/search/?api=1&query=39.155724,-121.620618"
230000327,CA230000767,OPEN,LICENSED AND CERTIFIED,BUTTE,6007,37256.0,45377.0,,,GRIDLEY POST ACUTE,246 SPRUCE ST,GRIDLEY,95948,39.368277,-121.690737,MMAYLIN@WESTHARBORHC.COM,(530) 456-0400,82,,,,,,"https://www.google.com/maps/search/?api=1&query=39.368277,-121.690737"
230000330,CA230000004,OPEN,LICENSED AND CERTIFIED,SIERRA,6091,36823.0,44565.0,,Y,EASTERN PLUMAS HOSPITAL - LOYALTON CAMPUS D/P SNF,700 THIRD ST,LOYALTON,96118,39.67864069,-120.2439006,,(530) 993-1225,39,,,,,,"https://www.google.com/maps/search/?api=1&query=39.67864069,-120.2439006"
230000334,CA230000334,OPEN,LICENSED AND CERTIFIED,NEVADA,6057,31596.0,45474.0,,,TAHOE FOREST HOSPITAL D/P SNF,10121 PINE AVE,TRUCKEE,96161,39.324942,-120.20094,,(530) 587-6011,37,,,,,,"https://www.google.com/maps/search/?api=1&query=39.324942,-120.20094"
230000351,CA230000351,OPEN,LICENSED AND CERTIFIED,SHASTA,6089,32392.0,45596.0,,,COPPER RIDGE CARE CENTER,201 HARTNELL AVE,REDDING,96002,40.567545,-122.368221,DARRELL.THOMPSON@COPPERRIDGECC.COM,(530) 222-2273,125,,,,,,"https://www.google.com/maps/search/?api=1&query=40.567545,-122.368221"
230000366,CA230000366,OPEN,LICENSED AND CERTIFIED,SHASTA,6089,32608.0,,,,QUARTZ HILL POST ACUTE,2120 BENTON DR,REDDING,96003,40.598631,-122.40063,SCHURCH@WESTHARBORHC.COM,(530) 243-6317,115,,,,,,"https://www.google.com/maps/search/?api=1&query=40.598631,-122.40063"
230000370,CA230000370,OPEN,LICENSED AND CERTIFIED,SUTTER,6101,33105.0,,,,THE FOUNTAINS,1260 WILLIAMS WAY,YUBA CITY,95991,39.149928,-121.632471,MICELIJ@AH.ORG,(530) 790-3002,145,,,,,,"https://www.google.com/maps/search/?api=1&query=39.149928,-121.632471"
230000389,CA230000389,OPEN,LICENSED AND CERTIFIED,MODOC,6049,32997.0,45244.0,,,MODOC MEDICAL CENTER D/P SNF,225 W MCDOWELL AVE,ALTURAS,96101,41.4799128,-120.5440307,,(530) 233-5131,50,,,,,,"https://www.google.com/maps/search/?api=1&query=41.4799128,-120.5440307"
230000392,CA230000014,OPEN,LICENSED AND CERTIFIED,PLUMAS,6063,33127.0,45566.0,,,EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS D/P SNF,500 1ST STREET,PORTOLA,96122,39.805173,-120.462588,TSANTELLA@EPHC.ORG,(530) 993-6141,27,,,,,,"https://www.google.com/maps/search/?api=1&query=39.805173,-120.462588"
230000424,CA23000424,OPEN,LICENSED AND CERTIFIED,COLUSA,6011,43278.0,45411.0,,,COLUSA MEDICAL CENTER - SNF,199 E WEBSTER ST,COLUSA,95932,39.20731378,-122.0003395,GIA.SMITH@CENTRALVALLEYSPECIALTY.ORG,(530) 691-0800,6,,,,,,"https://www.google.com/maps/search/?api=1&query=39.20731378,-122.0003395"
230000460,CA230000460,OPEN,LICENSED AND CERTIFIED,SUTTER,6101,33989.0,45511.0,,,RIVER VALLEY CARE CENTER,9000 LARKIN RD,LIVE OAK,95953,39.262311,-121.6608795,HOWARD.LOHF@RIVERVALLEYSNF.COM,(530) 695-8020,99,,,,,,"https://www.google.com/maps/search/?api=1&query=39.262311,-121.6608795"
230000504,CA930000504,OPEN,LICENSED AND CERTIFIED,SHASTA,6089,34368.0,45390.0,,,VIBRA HOSPITAL OF NORTHERN CALIFORNIA D/P SNF,2801 EUREKA WAY,REDDING,96001,40.58570688,-122.4130195,,(530) 245-4112,32,,,,,,"https://www.google.com/maps/search/?api=1&query=40.58570688,-122.4130195"
230000546,CA230000546,OPEN,LICENSED AND CERTIFIED,BUTTE,6007,34760.0,,,,CALIFORNIA PARK REHABILITATION HOSPITAL,2850 SIERRA SUNRISE TER,CHICO,95928,39.745251,-121.7845935,BCOLLIER@CALPARKREHAB.COM,(530) 894-1010,90,,,,,,"https://www.google.com/maps/search/?api=1&query=39.745251,-121.7845935"
230000802,CA230000802,OPEN,LICENSED AND CERTIFIED,BUTTE,6007,37739.0,45590.0,,,COUNTRY CREST POST-ACUTE,50 CONCORDIA LN,OROVILLE,95966,39.495717,-121.518522,CHRISTIANS@ASPENHEALTH.COM,(530) 532-6600,59,,,,,,"https://www.google.com/maps/search/?api=1&query=39.495717,-121.518522"
240000013,CA240000013,OPEN,LICENSED AND CERTIFIED,SAN BERNARDINO,6071,33799.0,45523.0,,,RANCHO MESA CARE CENTER,9333 LA MESA DR,RANCHO CUCAMONGA,91701,34.12337694,-117.6018366,ADMINISTRATOR@66POSTACUTE.COM,(909) 987-2501,59,,,,,,"https://www.google.com/maps/search/?api=1&query=34.12337694,-117.6018366"
240000018,CA240000018,OPEN,LICENSED AND CERTIFIED,SAN BERNARDINO,6071,26177.0,45531.0,,,"ONTARIO GROVE HEALTHCARE & WELLNESS CENTRE, LP",933 E DEODAR ST,ONTARIO,91764,34.086726,-117.635427,ADMINISTRATOR@HCBELLAVISTA.COM,(909) 985-2731,59,,,,,,"https://www.google.com/maps/search/?api=1&query=34.086726,-117.635427"
240000020,CA240000020,OPEN,LICENSED AND CERTIFIED,SAN BERNARDINO,6071,26298.0,,,,HIGHLAND CARE CENTER OF REDLANDS,700 E HIGHLAND AVE,REDLANDS,92374,34.045173,-117.1635075,GWENDY.HERNANDEZ@REDLANDSHCC.COM,(909) 793-2678,80,,,,,,"https://www.google.com/maps/search/?api=1&query=34.045173,-117.1635075"
240000023,CA240000023,OPEN,LICENSED AND CERTIFIED,SAN BERNARDINO,6071,26609.0,45600.0,,,YUCAIPA HILLS POST ACUTE,13542 2ND ST,YUCAIPA,92399,34.007832,-117.044028,JILLANNENUNEZ@YAHOO.COM,(909) 795-2421,82,,,,,,"https://www.google.com/maps/search/?api=1&query=34.007832,-117.044028"
240000029,CA240000029,OPEN,LICENSED AND CERTIFIED,SAN BERNARDINO,6071,28004.0,45517.0,,,UNIVERSITY POST ACUTE,2278 NICE AVE,MENTONE,92359,34.065594,-117.1058535,JOSEP@ROCKWELL.CARE,(909) 794-1189,50,,,,,,"https://www.google.com/maps/search/?api=1&query=34.065594,-117.1058535"
240000031,CA240000031,OPEN,LICENSED AND CERTIFIED,SAN BERNARDINO,6071,27973.0,45485.0,,,CREEKSIDE POST ACUTE,35253 AVENUE H,YUCAIPA,92399,34.009758,-117.0352845,TANNERP@ROCKWELL.CARE,(909) 795-2476,59,,,,,,"https://www.google.com/maps/search/?api=1&query=34.009758,-117.0352845"
240000032,CA240000032,OPEN,LICENSED AND CERTIFIED,SAN BERNARDINO,6071,29587.0,45642.0,,,BROOKSIDE HEALTHCARE CENTER,105 TERRACINA BLVD,REDLANDS,92373,34.044075,-117.211104,RENEWALS@ENSIGNSERVICES.NET,(909) 793-2271,97,,,,,,"https://www.google.com/maps/search/?api=1&query=34.044075,-117.211104"
240000038,CA240000038,OPEN,LICENSED AND CERTIFIED,SAN BERNARDINO,6071,24866.0,44754.0,,,CITRUS NURSING CENTER,9440 CITRUS AVE,FONTANA,92335,34.082334,-117.454284,ADMIN@CITRUSNURSING.COM,(909) 823-3481,99,,,,,,"https://www.google.com/maps/search/?api=1&query=34.082334,-117.454284"
240000047,CA240000047,OPEN,LICENSED AND CERTIFIED,SAN BERNARDINO,6071,24473.0,45657.0,,,RIALTO POST ACUTE CENTER,1471 S RIVERSIDE AVE,RIALTO,92376,34.075314,-117.3685815,CEO@RIALTOHEALTH.COM,(909) 877-1361,177,,,,,,"https://www.google.com/maps/search/?api=1&query=34.075314,-117.3685815"
240000058,CA240000058,OPEN,LICENSED AND CERTIFIED,SAN BERNARDINO,6071,25720.0,,,,HAVEN POST ACUTE,1311 E DATE ST,SAN BERNARDINO,92404,34.140618,-117.258498,RICKY@BUENAVISTAHC.COM,(909) 882-3316,99,,,,,,"https://www.google.com/maps/search/?api=1&query=34.140618,-117.258498"
240000059,CA240000059,OPEN,LICENSED AND CERTIFIED,SAN BERNARDINO,6071,30935.0,45714.0,,,DEL ROSA VILLA,2018 DEL ROSA AVE,SAN BERNARDINO,92404,34.134426,-117.25389,NICOLETTA.JENKINS@DRV-LLC.NET,(909) 885-3261,99,,,,,,"https://www.google.com/maps/search/?api=1&query=34.134426,-117.25389"
240000060,CA240000060,OPEN,LICENSED AND CERTIFIED,SAN BERNARDINO,6071,25983.0,45649.0,,,SPRING VALLEY POST ACUTE LLC,14973 HESPERIA RD,VICTORVILLE,92395,34.523199,-117.295839,ADMIN@SPRINGVALLEYPOSTACUTE.COM,(760) 245-6477,126,,,,,,"https://www.google.com/maps/search/?api=1&query=34.523199,-117.295839"
240000063,CA240000063,OPEN,LICENSED AND CERTIFIED,SAN BERNARDINO,6071,26816.0,45653.0,,,GRAND TERRACE HEALTH CARE CENTER,12000 MOUNT VERNON AVE,GRAND TERRACE,92313,34.035813,-117.314325,BHAROLDSEN@ENSIGNSERVICES.NET,(909) 825-5221,59,,,,,,"https://www.google.com/maps/search/?api=1&query=34.035813,-117.314325"
240000065,CA240000065,OPEN,LICENSED AND CERTIFIED,SAN BERNARDINO,6071,24473.0,45706.0,,,HERITAGE GARDENS HEALTH CARE CENTER,25271 BARTON RD,LOMA LINDA,92354,34.047252,-117.253071,S.FLOODHG@PROGRESSIVECARECENTERS.COM,(909) 796-0216,110,,,,,,"https://www.google.com/maps/search/?api=1&query=34.047252,-117.253071"
240000066,CA240000066,OPEN,LICENSED AND CERTIFIED,SAN BERNARDINO,6071,41976.0,45524.0,,,HILLCREST NURSING HOME,4280 CYPRESS DR,SAN BERNARDINO,92407,34.174953,-117.310914,LSANDERS.MARNAHEALTHSERVICES@GMAIL.COM,(909) 882-2965,59,,,,,,"https://www.google.com/maps/search/?api=1&query=34.174953,-117.310914"
240000068,CA240000068,OPEN,LICENSED AND CERTIFIED,SAN BERNARDINO,6071,26665.0,45636.0,,,HIGHLAND PALMS HEALTHCARE CENTER,7534 PALM AVE,HIGHLAND,92346,34.116939,-117.209205,DANIEL.DRIGGS@HIGHLANDPALMSHC.OCM,(909) 862-0611,99,,,,,,"https://www.google.com/maps/search/?api=1&query=34.116939,-117.209205"
